grid_id,lat,lon,geom,prediction
501,33.90326462470517,-118.1861239001907,"POLYGON((-118.1915194502804 33.89874861670973,-118.18070833002581 33.89876530892325,-118.18072776828748 33.907780471992425,-118.19154005145691 33.90776377796934,-118.1915194502804 33.89874861670973))",20.46817494639041
502,33.903280832982915,-118.17531219637756,"POLYGON((-118.18070833002581 33.89876530892325,-118.16989720559029 33.898781031508086,-118.16991548093581 33.90779619628168,-118.18072776828748 33.907780471992425,-118.18070833002581 33.89876530892325))",20.92585897039072
503,33.90329607157913,-118.16450048850788,"POLYGON((-118.16989720559029 33.898781031508086,-118.159086077224 33.898795784463644,-118.15910318965207 33.907810950836584,-118.16991548093581 33.90779619628168,-118.16989720559029 33.898781031508086))",20.06222017507375
504,33.903310340493256,-118.15368877683187,"POLYGON((-118.159086077224 33.898795784463644,-118.14827494517701 33.89880956778946,-118.14829089468643 33.907824735656575,-118.15910318965207 33.907810950836584,-118.159086077224 33.898795784463644))",20.58886508738426
505,33.903323639724825,-118.14287706159969,"POLYGON((-118.14827494517701 33.89880956778946,-118.13746380969948 33.89882238148502,-118.13747859628917 33.907837550741235,-118.14829089468643 33.907824735656575,-118.14827494517701 33.89880956778946))",19.731703232581673
506,33.90333596927338,-118.13206534306148,"POLYGON((-118.13746380969948 33.89882238148502,-118.12665267104151 33.898834225549884,-118.12666629471046 33.907849396090086,-118.13747859628917 33.907837550741235,-118.13746380969948 33.89882238148502))",20.34857470609483
507,33.90334732913844,-118.12125362146743,"POLYGON((-118.12665267104151 33.898834225549884,-118.11584152945329 33.898845099983625,-118.1158539902005 33.907860271702674,-118.12666629471046 33.907849396090086,-118.12665267104151 33.898834225549884))",18.652281727373307
508,33.90335771931964,-118.11044189706772,"POLYGON((-118.11584152945329 33.898845099983625,-118.10503038518489 33.898855004785865,-118.10504168300956 33.907870177578694,-118.1158539902005 33.907860271702674,-118.11584152945329 33.898845099983625))",18.157672970104553
509,33.903367139816616,-118.09963017011249,"POLYGON((-118.10503038518489 33.898855004785865,-118.09421923848649 33.89886393995629,-118.09422937338776 33.90787911371774,-118.10504168300956 33.907870177578694,-118.10503038518489 33.898855004785865))",20.13657005953018
510,33.90337559062904,-118.08881844085192,"POLYGON((-118.09421923848649 33.89886393995629,-118.08340808960816 33.898871905494566,-118.0834170615854 33.907887080119544,-118.09422937338776 33.90787911371774,-118.09421923848649 33.89886393995629))",18.52071564100657
511,33.90338307175661,-118.07800670953615,"POLYGON((-118.08340808960816 33.898871905494566,-118.07259693880007 33.8988789014004,-118.07260474785262 33.90789407678377,-118.0834170615854 33.907887080119544,-118.08340808960816 33.898871905494566))",20.448857316271123
512,33.903389583199065,-118.06719497641546,"POLYGON((-118.07259693880007 33.8988789014004,-118.06178578631237 33.898884927673556,-118.06179243243969 33.90790010371023,-118.07260474785262 33.90789407678377,-118.07259693880007 33.8988789014004))",21.154068350624506
513,33.90339512495618,-118.05638324173997,"POLYGON((-118.06178578631237 33.898884927673556,-118.05097463239515 33.89888998431385,-118.05098011559677 33.907905160898686,-118.06179243243969 33.90790010371023,-118.06178578631237 33.898884927673556))",21.66917464150258
514,33.90339969702776,-118.04557150575974,"POLYGON((-118.05097463239515 33.89888998431385,-118.04016347729856 33.89889407132106,-118.04016779757411 33.90790924834896,-118.05098011559677 33.907905160898686,-118.05097463239515 33.89888998431385))",20.90232483129197
515,33.90340329941364,-118.0347597687251,"POLYGON((-118.04016347729856 33.89889407132106,-118.02935232127271 33.89889718869508,-118.02935547862191 33.90791236606091,-118.04016779757411 33.90790924834896,-118.04016347729856 33.89889407132106))",18.859683247844153
516,33.9034059321137,-118.02394803088607,"POLYGON((-118.02935232127271 33.89889718869508,-118.01854116456776 33.898899336435754,-118.01854315899038 33.907914514034424,-118.02935547862191 33.90791236606091,-118.02935232127271 33.89889718869508))",17.272946271291215
517,33.903407595127845,-118.013136292493,"POLYGON((-118.01854116456776 33.898899336435754,-118.00773000743386 33.89890051454307,-118.00773083892973 33.907915692269455,-118.01854315899038 33.907914514034424,-118.01854116456776 33.898899336435754))",13.751293807329818
518,33.90340828845601,-118.00232455379593,"POLYGON((-118.00773000743386 33.89890051454307,-117.99691885012109 33.89890072301694,-117.9969185186902 33.90791590076592,-118.00773083892973 33.907915692269455,-118.00773000743386 33.89890051454307))",11.638514107371787
519,33.9034080120982,-117.99151281504507,"POLYGON((-117.99691885012109 33.89890072301694,-117.98610769287963 33.8988999618574,-117.98610619852194 33.90791513952385,-117.9969185186902 33.90791590076592,-117.99691885012109 33.89890072301694))",9.700542279685589
520,33.91171536046552,-118.41321274545076,"POLYGON((-118.41859658879734 33.90718919630793,-118.40778445125252 33.90722625455401,-118.40782831975432 33.9162413650065,-118.41864162041718 33.91620430274355,-118.41859658879734 33.90718919630793))",15.188712969163367
521,33.91175193583673,-118.40240002161757,"POLYGON((-118.40778445125252 33.90722625455401,-118.39697230427123 33.90726234308567,-118.39701500965194 33.91627745744993,-118.40782831975432 33.9162413650065,-118.40778445125252 33.90722625455401))",15.783813756448403
522,33.911787541440304,-118.39158728847151,"POLYGON((-118.39697230427123 33.90726234308567,-118.38616014810364 33.9072974619016,-118.38620169036034 33.91631258007253,-118.39701500965194 33.91627745744993,-118.39697230427123 33.90726234308567))",16.44321922882326
523,33.91182217727501,-118.3807745462628,"POLYGON((-118.38616014810364 33.9072974619016,-118.375347983 33.90733161100063,-118.37538836212975 33.91634673287312,-118.38620169036034 33.91631258007253,-118.38616014810364 33.9072974619016))",17.347324752365697
524,33.91185584333965,-118.36996179524172,"POLYGON((-118.375347983 33.90733161100063,-118.36453580921047 33.90736479038154,-118.36457502521048 33.916379915850484,-118.37538836212975 33.91634673287312,-118.375347983 33.90733161100063))",16.25731795849867
525,33.91188853963302,-118.35914903565843,"POLYGON((-118.36453580921047 33.90736479038154,-118.35372362698521 33.90739700004318,-118.35376167985281 33.91641212900345,-118.36457502521048 33.916379915850484,-118.36453580921047 33.90736479038154))",16.23470732313924
526,33.91192026615401,-118.34833626776322,"POLYGON((-118.35372362698521 33.90739700004318,-118.34291143657448 33.90742823998442,-118.34294832630697 33.916443372330896,-118.35376167985281 33.91641212900345,-118.35372362698521 33.90739700004318))",20.058500342738874
527,33.91195102290146,-118.33752349180628,"POLYGON((-118.34291143657448 33.90742823998442,-118.33209923822842 33.90745851020418,-118.33213496482325 33.91647364583174,-118.34294832630697 33.916443372330896,-118.34291143657448 33.90742823998442))",19.704065593253972
528,33.91198080987436,-118.32671070803788,"POLYGON((-118.33209923822842 33.90745851020418,-118.32128703219726 33.90748781070137,-118.32132159565194 33.91650294950493,-118.33213496482325 33.91647364583174,-118.33209923822842 33.90745851020418))",21.14968581902472
529,33.91200962707162,-118.31589791670821,"POLYGON((-118.32128703219726 33.90748781070137,-118.31047481873117 33.907516141474964,-118.31050821904334 33.916531283349435,-118.32132159565194 33.91650294950493,-118.32128703219726 33.90748781070137))",21.565718853746937
530,33.91203747449223,-118.30508511806762,"POLYGON((-118.31047481873117 33.907516141474964,-118.29966259808036 33.907543502524014,-118.29969483524769 33.916558647364226,-118.31050821904334 33.916531283349435,-118.31047481873117 33.907516141474964))",21.701578940705144
531,33.91206435213524,-118.2942723123662,"POLYGON((-118.29966259808036 33.907543502524014,-118.28885037049503 33.90756989384751,-118.28888144451527 33.91658504154841,-118.29969483524769 33.916558647364226,-118.29966259808036 33.907543502524014))",19.876259623263874
532,33.91209025999971,-118.28345949985427,"POLYGON((-118.28885037049503 33.90756989384751,-118.27803813622539 33.907595315444595,-118.27806804709637 33.91661046590103,-118.28888144451527 33.91658504154841,-118.28885037049503 33.90756989384751))",19.44891288715912
533,33.912115198084734,-118.27264668078209,"POLYGON((-118.27803813622539 33.907595315444595,-118.26722589552162 33.90761976731433,-118.26725464324126 33.916634920421174,-118.27806804709637 33.91661046590103,-118.27803813622539 33.907595315444595))",18.205502873524633
534,33.91213916638941,-118.26183385539984,"POLYGON((-118.26722589552162 33.90761976731433,-118.25641364863394 33.90764324945585,-118.25644123320025 33.91665840510804,-118.26725464324126 33.916634920421174,-118.26722589552162 33.90761976731433))",15.770171597006001
535,33.91216216491292,-118.2510210239578,"POLYGON((-118.25641364863394 33.90764324945585,-118.24560139581253 33.907665761868365,-118.2456278172236 33.91668091996076,-118.25644123320025 33.91665840510804,-118.25641364863394 33.90764324945585))",15.67476760989648
536,33.912184193654475,-118.2402081867062,"POLYGON((-118.24560139581253 33.907665761868365,-118.2347891373076 33.90768730455108,-118.23481439556161 33.91670246497857,-118.2456278172236 33.91668091996076,-118.24560139581253 33.907665761868365))",16.34501979899904
537,33.91220525261328,-118.22939534389532,"POLYGON((-118.2347891373076 33.90768730455108,-118.2239768733694 33.907707877503235,-118.22400096846457 33.916723040160704,-118.23481439556161 33.91670246497857,-118.2347891373076 33.90768730455108))",18.846245432832216
538,33.91222534178861,-118.21858249577535,"POLYGON((-118.2239768733694 33.907707877503235,-118.21316460424805 33.907727480724134,-118.21318753618274 33.916742645506446,-118.22400096846457 33.916723040160704,-118.2239768733694 33.907707877503235))",20.0707201230858
539,33.91224446117975,-118.20776964259663,"POLYGON((-118.21316460424805 33.907727480724134,-118.20235233019383 33.90774611421305,-118.20237409896642 33.916761281015134,-118.21318753618274 33.916742645506446,-118.21316460424805 33.907727480724134))",18.828757733891692
540,33.912262610786044,-118.19695678460926,"POLYGON((-118.20235233019383 33.90774611421305,-118.19154005145691 33.90776377796934,-118.19156065706589 33.916778946686065,-118.20237409896642 33.916761281015134,-118.20235233019383 33.90774611421305))",17.58540173703323
541,33.912279790606874,-118.1861439220636,"POLYGON((-118.19154005145691 33.90776377796934,-118.18072776828748 33.907780471992425,-118.18074721073147 33.916795642518686,-118.19156065706589 33.916778946686065,-118.19154005145691 33.90776377796934))",16.79762519092135
542,33.912296000641604,-118.17533105520981,"POLYGON((-118.18072776828748 33.907780471992425,-118.16991548093581 33.90779619628168,-118.1699337602134 33.91681136851237,-118.18074721073147 33.916795642518686,-118.18072776828748 33.907780471992425))",17.9820122843979
543,33.91231124088968,-118.16451818429829,"POLYGON((-118.16991548093581 33.90779619628168,-118.15910318965207 33.907810950836584,-118.159120305762 33.91682612466656,-118.1699337602134 33.91681136851237,-118.16991548093581 33.90779619628168))",17.90866585864365
544,33.912325511350566,-118.15370530957908,"POLYGON((-118.15910318965207 33.907810950836584,-118.14829089468643 33.907824735656575,-118.14830684762754 33.91683991098076,-118.159120305762 33.91682612466656,-118.15910318965207 33.907810950836584))",19.88336970909646
545,33.91233881202379,-118.14289243130264,"POLYGON((-118.14829089468643 33.907824735656575,-118.13747859628917 33.907837550741235,-118.13749338606033 33.91685272745448,-118.14830684762754 33.91683991098076,-118.14829089468643 33.907824735656575))",17.019082071199648
546,33.91235114290885,-118.13207954971905,"POLYGON((-118.13747859628917 33.907837550741235,-118.12666629471046 33.907849396090086,-118.12667992131061 33.91686457408728,-118.13749338606033 33.91685272745448,-118.13747859628917 33.907837550741235))",18.700961831711716
547,33.91236250400532,-118.12126666507864,"POLYGON((-118.12666629471046 33.907849396090086,-118.1158539902005 33.907860271702674,-118.11586645362877 33.916875450878734,-118.12667992131061 33.91686457408728,-118.12666629471046 33.907849396090086))",19.42394446001857
548,33.91237289531283,-118.11045377763165,"POLYGON((-118.1158539902005 33.907860271702674,-118.10504168300956 33.907870177578694,-118.105052983265 33.91688535782848,-118.11586645362877 33.916875450878734,-118.1158539902005 33.907860271702674))",19.717423636605872
549,33.912382316831,-118.09964088762838,"POLYGON((-118.10504168300956 33.907870177578694,-118.09422937338776 33.90787911371774,-118.09423951046966 33.916894294936164,-118.105052983265 33.91688535782848,-118.10504168300956 33.907870177578694))",17.71317879421042
550,33.91239076855949,-118.08882799531895,"POLYGON((-118.09422937338776 33.90787911371774,-118.0834170615854 33.907887080119544,-118.083426035493 33.916902262201454,-118.09423951046966 33.916894294936164,-118.09422937338776 33.90787911371774))",16.96983552399396
551,33.912398250498015,-118.07801510095376,"POLYGON((-118.0834170615854 33.907887080119544,-118.07260474785262 33.90789407678377,-118.07261255858535 33.91690925962407,-118.083426035493 33.916902262201454,-118.0834170615854 33.907887080119544))",18.76140621592008
552,33.91240476264631,-118.06720220478294,"POLYGON((-118.07260474785262 33.90789407678377,-118.06179243243969 33.90790010371023,-118.06179907999696 33.916915287203814,-118.07261255858535 33.91690925962407,-118.07260474785262 33.90789407678377))",21.98499152286196
553,33.91241030500415,-118.05638930705686,"POLYGON((-118.06179243243969 33.90790010371023,-118.05098011559677 33.907905160898686,-118.05098559997815 33.916920344940436,-118.06179907999696 33.916915287203814,-118.06179243243969 33.90790010371023))",22.44265667706427
554,33.91241487757135,-118.04557640802572,"POLYGON((-118.05098011559677 33.907905160898686,-118.04016779757411 33.90790924834896,-118.04017211877922 33.91692443283377,-118.05098559997815 33.916920344940436,-118.05098011559677 33.907905160898686))",20.722864317345866
555,33.91241848034773,-118.03476350793972,"POLYGON((-118.04016779757411 33.90790924834896,-118.02935547862191 33.90791236606091,-118.02935863665043 33.916927550883656,-118.04017211877922 33.91692443283377,-118.04016779757411 33.90790924834896))",19.522756679296403
556,33.912421113333174,-118.02395060704912,"POLYGON((-118.02935547862191 33.90791236606091,-118.01854315899038 33.907914514034424,-118.0185451538421 33.91692969909001,-118.02935863665043 33.916927550883656,-118.02935547862191 33.90791236606091))",16.399913855235035
557,33.91242277652759,-118.01313770560422,"POLYGON((-118.01854315899038 33.907914514034424,-118.00773083892973 33.907915692269455,-118.00773167060451 33.91693087745277,-118.0185451538421 33.91692969909001,-118.01854315899038 33.907914514034424))",12.451438963637054
558,33.912423469930914,-118.0023248038553,"POLYGON((-118.00773083892973 33.907915692269455,-117.9969185186902 33.90791590076592,-117.99691818718797 33.916931085971825,-118.00773167060451 33.91693087745277,-118.00773083892973 33.907915692269455))",10.906412442880036
559,33.91242319354313,-117.9915119020526,"POLYGON((-117.9969185186902 33.90791590076592,-117.98610619852194 33.90791513952385,-117.98610470384276 33.91693032464724,-117.99691818718797 33.916931085971825,-117.9969185186902 33.90791590076592))",9.867545044929033
560,33.92073047253641,-118.41325720029413,"POLYGON((-118.41864162041718 33.91620430274355,-118.40782831975432 33.9162413650065,-118.40787219769561 33.92525648269512,-118.41868666172678 33.92521941641534,-118.41864162041718 33.91620430274355))",15.348261338090147
561,33.92076705187191,-118.40244331321622,"POLYGON((-118.40782831975432 33.9162413650065,-118.39701500965194 33.91627745744993,-118.3970577242219 33.925292579050286,-118.40787219769561 33.92525648269512,-118.40782831975432 33.9162413650065))",15.888922115327382
562,33.92080266133469,-118.39162941682244,"POLYGON((-118.39701500965194 33.91627745744993,-118.38620169036034 33.91631258007253,-118.38624324155597 33.92532770547951,-118.3970577242219 33.925292579050286,-118.39701500965194 33.91627745744993))",16.820679408367667
563,33.92083730092349,-118.38081551136317,"POLYGON((-118.38620169036034 33.91631258007253,-118.37538836212975 33.91634673287312,-118.37542874994821 33.92536186198161,-118.38624324155597 33.92532770547951,-118.38620169036034 33.91631258007253))",16.917767158316796
564,33.920870970637104,-118.37000159708859,"POLYGON((-118.37538836212975 33.91634673287312,-118.36457502521048 33.916379915850484,-118.36461424964892 33.92539504855536,-118.37542874994821 33.92536186198161,-118.37538836212975 33.91634673287312))",17.274801997850535
565,33.92090367047435,-118.35918767424907,"POLYGON((-118.36457502521048 33.916379915850484,-118.35376167985281 33.91641212900345,-118.35379974090851 33.92542726519962,-118.36461424964892 33.92539504855536,-118.36457502521048 33.916379915850484))",15.453101333746684
566,33.920935400434075,-118.34837374309495,"POLYGON((-118.35376167985281 33.91641212900345,-118.34294832630697 33.916443372330896,-118.34298522397732 33.925458511913256,-118.35379974090851 33.92542726519962,-118.35376167985281 33.91641212900345))",18.355029045221567
567,33.920966160515185,-118.33755980387647,"POLYGON((-118.34294832630697 33.916443372330896,-118.33213496482325 33.91647364583174,-118.33217069910569 33.92548878869519,-118.34298522397732 33.925458511913256,-118.34294832630697 33.916443372330896))",18.688589619047622
568,33.92099595071661,-118.32674585684406,"POLYGON((-118.33213496482325 33.91647364583174,-118.32132159565194 33.91650294950493,-118.32135616654395 33.92551809554431,-118.33217069910569 33.92548878869519,-118.33213496482325 33.91647364583174))",19.764467220238085
569,33.921024771037274,-118.31593190224793,"POLYGON((-118.32132159565194 33.91650294950493,-118.31050821904334 33.916531283349435,-118.31054162654253 33.92554643245963,-118.32135616654395 33.92551809554431,-118.32132159565194 33.91650294950493))",19.954663847718262
570,33.921052621476214,-118.30511794033846,"POLYGON((-118.31050821904334 33.916531283349435,-118.29969483524769 33.916558647364226,-118.29972707935174 33.925573799440194,-118.31054162654253 33.92554643245963,-118.31050821904334 33.916531283349435))",19.967851273885838
571,33.921079502032406,-118.2943039713659,"POLYGON((-118.29969483524769 33.916558647364226,-118.28888144451527 33.91658504154841,-118.28891252522196 33.92560019648499,-118.29972707935174 33.925573799440194,-118.29969483524769 33.916558647364226))",19.51086788921323
572,33.92110541270497,-118.28348999558071,"POLYGON((-118.28888144451527 33.91658504154841,-118.27806804709637 33.91661046590103,-118.27809796440351 33.92562562359312,-118.28891252522196 33.92560019648499,-118.28888144451527 33.91658504154841))",18.413419713350894
573,33.92113035349295,-118.27267601323305,"POLYGON((-118.27806804709637 33.91661046590103,-118.26725464324126 33.916634920421174,-118.26728339714683 33.92565008076366,-118.27809796440351 33.92562562359312,-118.27806804709637 33.91661046590103))",16.618485044687368
574,33.92115432439549,-118.26186202457336,"POLYGON((-118.26725464324126 33.916634920421174,-118.25644123320025 33.91665840510804,-118.25646882370222 33.925673567995815,-118.26728339714683 33.92565008076366,-118.26725464324126 33.916634920421174))",15.302535134233814
575,33.92117732541177,-118.25104802985192,"POLYGON((-118.25644123320025 33.91665840510804,-118.2456278172236 33.91668091996076,-118.24565424432005 33.925696085288735,-118.25646882370222 33.925673567995815,-118.25644123320025 33.91665840510804))",13.5183849487561
576,33.921199356540946,-118.24023402931898,"POLYGON((-118.2456278172236 33.91668091996076,-118.23481439556161 33.91670246497857,-118.2348396592507 33.9257176326416,-118.24565424432005 33.925696085288735,-118.2456278172236 33.91668091996076))",16.666458952107508
577,33.921220417782266,-118.22942002322502,"POLYGON((-118.23481439556161 33.91670246497857,-118.22400096846457 33.916723040160704,-118.22402506874455 33.92573821005368,-118.2348396592507 33.9257176326416,-118.23481439556161 33.91670246497857))",18.598394216301646
578,33.92124050913501,-118.21860601182026,"POLYGON((-118.22400096846457 33.916723040160704,-118.21318753618274 33.916742645506446,-118.21321047305193 33.925757817524286,-118.22402506874455 33.92573821005368,-118.22400096846457 33.916723040160704))",20.345019694724247
579,33.921259630598456,-118.207791995355,"POLYGON((-118.21318753618274 33.916742645506446,-118.20237409896642 33.916761281015134,-118.20239587242322 33.925776455052684,-118.21321047305193 33.925757817524286,-118.21318753618274 33.916742645506446))",19.083152709439887
580,33.92127778217194,-118.19697797407964,"POLYGON((-118.20237409896642 33.916761281015134,-118.19156065706589 33.916778946686065,-118.19158126710883 33.92579412263825,-118.20239587242322 33.925776455052684,-118.20237409896642 33.916761281015134))",17.078402628071572
581,33.92129496385484,-118.18616394824457,"POLYGON((-118.19156065706589 33.916778946686065,-118.18074721073147 33.916795642518686,-118.18076665735906 33.92581082028037,-118.19158126710883 33.92579412263825,-118.19156065706589 33.916778946686065))",23.533061179302752
582,33.92131117564655,-118.17534991809994,"POLYGON((-118.18074721073147 33.916795642518686,-118.1699337602134 33.91681136851237,-118.1699520434243 33.925826547978446,-118.18076665735906 33.92581082028037,-118.18074721073147 33.916795642518686))",16.87326018590378
583,33.921326417546474,-118.16453588389619,"POLYGON((-118.1699337602134 33.91681136851237,-118.159120305762 33.91682612466656,-118.15913742555496 33.92584130573193,-118.1699520434243 33.925826547978446,-118.1699337602134 33.91681136851237))",16.338238173655636
584,33.9213406895541,-118.15372184588364,"POLYGON((-118.159120305762 33.91682612466656,-118.14830684762754 33.91683991098076,-118.14832280400138 33.9258550935403,-118.15913742555496 33.92584130573193,-118.159120305762 33.91682612466656))",16.612201253860146
585,33.92135399166894,-118.14290780431259,"POLYGON((-118.14830684762754 33.91683991098076,-118.13749338606033 33.91685272745448,-118.13750817901393 33.92586791140308,-118.14832280400138 33.9258550935403,-118.14830684762754 33.91683991098076))",17.117273326427043
586,33.9213663238905,-118.13209375943345,"POLYGON((-118.13749338606033 33.91685272745448,-118.12667992131061 33.91686457408728,-118.12669355084297 33.925879759319834,-118.13750817901393 33.92586791140308,-118.13749338606033 33.91685272745448))",19.388801135035102
587,33.92137768621838,-118.12127971149643,"POLYGON((-118.12667992131061 33.91686457408728,-118.11586645362877 33.916875450878734,-118.1158789197389 33.92589063729012,-118.12669355084297 33.925879759319834,-118.12667992131061 33.91686457408728))",19.07590918786249
588,33.92138807865217,-118.11046566075196,"POLYGON((-118.11586645362877 33.916875450878734,-118.105052983265 33.91688535782848,-118.10506428595207 33.92590054531359,-118.1158789197389 33.92589063729012,-118.11586645362877 33.916875450878734))",19.66693069108668
589,33.92139750119152,-118.09965160745031,"POLYGON((-118.105052983265 33.91688535782848,-118.09423951046966 33.916894294936164,-118.09424964973286 33.92590948338988,-118.10506428595207 33.92590054531359,-118.105052983265 33.91688535782848))",17.414507503364117
590,33.92140595383607,-118.08883755184185,"POLYGON((-118.09423951046966 33.916894294936164,-118.083426035493 33.916902262201454,-118.08343501133163 33.925917451518664,-118.09424964973286 33.92590948338988,-118.09423951046966 33.916894294936164))",15.23419042951262
591,33.921413436585524,-118.07802349417689,"POLYGON((-118.083426035493 33.916902262201454,-118.07261255858535 33.91690925962407,-118.07262037099879 33.92592444969968,-118.08343501133163 33.925917451518664,-118.083426035493 33.916902262201454))",19.26249182483085
592,33.92141994943966,-118.06720943470579,"POLYGON((-118.07261255858535 33.91690925962407,-118.06179907999696 33.916915287203814,-118.06180572898468 33.925930477932695,-118.07262037099879 33.92592444969968,-118.07261255858535 33.91690925962407))",21.834422172504542
593,33.92142549239822,-118.05639537367884,"POLYGON((-118.06179907999696 33.916915287203814,-118.05098559997815 33.916920344940436,-118.05099108553965 33.92593553621749,-118.06180572898468 33.925930477932695,-118.06179907999696 33.916915287203814))",21.138400737656433
594,33.92143006546104,-118.04558131134644,"POLYGON((-118.05098559997815 33.916920344940436,-118.04017211877922 33.91692443283377,-118.04017644091415 33.92593962455385,-118.05099108553965 33.92593553621749,-118.05098559997815 33.916920344940436))",21.089392005151105
595,33.921433668627905,-118.03476724795887,"POLYGON((-118.04017211877922 33.91692443283377,-118.02935863665043 33.916927550883656,-118.02936179535848 33.925942742941686,-118.04017644091415 33.92593962455385,-118.04017211877922 33.91692443283377))",19.189471032738087
596,33.921436301898716,-118.02395318376648,"POLYGON((-118.02935863665043 33.916927550883656,-118.0185451538421 33.91692969909001,-118.01854714912307 33.925944891380865,-118.02936179535848 33.925942742941686,-118.02935863665043 33.916927550883656))",14.981654972966272
597,33.92143796527341,-118.01313911901957,"POLYGON((-118.0185451538421 33.91692969909001,-118.00773167060451 33.91693087745277,-118.00773250245825 33.92594606987131,-118.01854714912307 33.925944891380865,-118.0185451538421 33.91692969909001))",12.044473236759769
598,33.921438658751896,-118.0023250539685,"POLYGON((-118.00773167060451 33.91693087745277,-117.99691818718797 33.916931085971825,-117.99691785561441 33.92594627841297,-118.00773250245825 33.92594606987131,-118.00773167060451 33.91693087745277))",11.469502951923083
599,33.92143838233416,-117.99151098886364,"POLYGON((-117.99691818718797 33.916931085971825,-117.98610470384276 33.91693032464724,-117.98610320884194 33.925945517005864,-117.99691785561441 33.92594627841297,-117.99691818718797 33.916931085971825))",10.870574687595395
600,33.92970803845628,-118.42411670570726,"POLYGON((-118.42950111606503 33.92518138021218,-118.41868666172678 33.92521941641534,-118.41873171272925 33.9342345371016,-118.42954733068306 33.93419649677654,-118.42950111606503 33.92518138021218))",11.814270549603178
601,33.929745591732605,-118.41330166470364,"POLYGON((-118.41868666172678 33.92521941641534,-118.40787219769561 33.92525648269512,-118.40791608507948 33.9342716073982,-118.41873171272925 33.9342345371016,-118.41868666172678 33.92521941641534))",13.958393564649462
602,33.92978217503238,-118.40248661413077,"POLYGON((-118.40787219769561 33.92525648269512,-118.3970577242219 33.925292579050286,-118.39710044798404 33.93430770766503,-118.40791608507948 33.9342716073982,-118.40787219769561 33.92525648269512))",15.396135960457354
603,33.929817788354306,-118.39167155423901,"POLYGON((-118.3970577242219 33.925292579050286,-118.38624324155597 33.92532770547951,-118.38628480169346 33.934342837900836,-118.39710044798404 33.93430770766503,-118.3970577242219 33.925292579050286))",16.30079207265593
604,33.92985243169713,-118.38085648527874,"POLYGON((-118.38624324155597 33.92532770547951,-118.37542874994821 33.92536186198161,-118.37546914645814 33.93437699810439,-118.38628480169346 33.934342837900836,-118.38624324155597 33.92532770547951))",17.461142072751326
605,33.92988610505968,-118.3700414075004,"POLYGON((-118.37542874994821 33.92536186198161,-118.36461424964892 33.92539504855536,-118.36465348252854 33.93441018827451,-118.37546914645814 33.93437699810439,-118.37542874994821 33.92536186198161))",17.872479229948876
606,33.92991880844075,-118.35922632115431,"POLYGON((-118.36461424964892 33.92539504855536,-118.35379974090851 33.92542726519962,-118.35383781015503 33.93444240841002,-118.36465348252854 33.93441018827451,-118.36461424964892 33.92539504855536))",16.959285549107143
607,33.9299505418392,-118.34841122649095,"POLYGON((-118.35379974090851 33.92542726519962,-118.34298522397732 33.925458511913256,-118.34302212958809 33.93447365850979,-118.35383781015503 33.93444240841002,-118.35379974090851 33.92542726519962))",18.317971681134264
608,33.92998130525392,-118.33759612376068,"POLYGON((-118.34298522397732 33.925458511913256,-118.33217069910569 33.92548878869519,-118.33220644107818 33.93450393857275,-118.34302212958809 33.93447365850979,-118.34298522397732 33.925458511913256))",21.18686006646826
609,33.93001109868383,-118.3267810132139,"POLYGON((-118.33217069910569 33.92548878869519,-118.32135616654395 33.92551809554431,-118.3213907448757 33.9345332485978,-118.33220644107818 33.93450393857275,-118.33217069910569 33.92548878869519))",18.103847452380943
610,33.930039922127875,-118.31596589510096,"POLYGON((-118.32135616654395 33.92551809554431,-118.31054162654253 33.92554643245963,-118.31057504123109 33.934561588583946,-118.3213907448757 33.9345332485978,-118.32135616654395 33.92551809554431))",18.443981287450406
611,33.93006777558508,-118.30515076967232,"POLYGON((-118.31054162654253 33.92554643245963,-118.29972707935174 33.925573799440194,-118.2997593303948 33.9345889585302,-118.31057504123109 33.934561588583946,-118.31054162654253 33.92554643245963))",16.516298583295175
612,33.93009465905446,-118.29433563717836,"POLYGON((-118.29972707935174 33.925573799440194,-118.28891252522196 33.92560019648499,-118.28894361261729 33.93461535843558,-118.2997593303948 33.9345889585302,-118.29972707935174 33.925573799440194))",16.639281759456406
613,33.93012057253506,-118.28352049786949,"POLYGON((-118.28891252522196 33.92560019648499,-118.27809796440351 33.92562562359312,-118.27812788814897 33.934640788299184,-118.28894361261729 33.93461535843558,-118.28891252522196 33.92560019648499))",17.154357788601448
614,33.93014551602599,-118.27270535199614,"POLYGON((-118.27809796440351 33.92562562359312,-118.26728339714683 33.92565008076366,-118.2673121572403 33.93466524812011,-118.27812788814897 33.934640788299184,-118.27809796440351 33.92562562359312))",18.061400614061867
615,33.93016948952636,-118.26189019980863,"POLYGON((-118.26728339714683 33.92565008076366,-118.25646882370222 33.925673567995815,-118.25649642014172 33.934688737897524,-118.2673121572403 33.93466524812011,-118.26728339714683 33.92565008076366))",15.366275167429785
616,33.93019249303535,-118.25107504155741,"POLYGON((-118.25646882370222 33.925673567995815,-118.24565424432005 33.925696085288735,-118.24568067710366 33.934711257630575,-118.25649642014172 33.934688737897524,-118.25646882370222 33.925673567995815))",13.043290990518154
